Time,right_TA,right_RF,right_VM,right_MG,left_TA,left_RF,left_VM,left_MG,mark
0.225,-0.273877,-0.131179,-0.274725,-0.39009,-0.354074,-0.177304,1.07987,0.0688635,
0.226,-0.235004,-0.160598,-0.291833,-0.282439,-0.429161,-0.169648,1.13626,0.0416801,
0.227,-0.178063,-0.175326,-0.315123,-0.186204,-0.542679,-0.160068,1.16906,0.0364373,
0.228,-0.0882832,-0.18712,-0.357666,-0.108346,-0.535142,-0.139617,1.20077,0.0380998,
0.229,-0.0595197,-0.215355,-0.40292,-0.0157566,-0.477057,-0.110598,1.17709,0.0456941,
0.23,-0.0743512,-0.234763,-0.459968,0.0979746,-0.367992,-0.0842941,1.22813,0.0583328,
0.231,-0.0897545,-0.237821,-0.541476,0.213358,-0.264015,-0.0335696,1.296,0.0766153,
0.232,-0.106193,-0.241556,-0.653871,0.324888,-0.251686,0.00663667,1.34057,0.093212,
0.233,-0.120514,-0.25214,-0.776171,0.445531,-0.267345,-0.0163731,1.39616,0.112444,
0.234,-0.125764,-0.313078,-0.874585,0.530372,-0.261562,-0.0277207,1.43556,0.130212,
0.235,-0.130901,-0.394808,-0.94001,0.501322,-0.230187,0.0157718,1.45386,0.145117,
0.236,-0.132316,-0.341993,-0.991084,0.525181,-0.247101,0.0799615,1.44345,0.155972,
0.237,-0.13613,-0.323789,-1.03617,0.586504,-0.262892,0.125315,1.38528,0.149035,
0.238,-0.13556,-0.368749,-1.05489,0.563237,-0.294494,0.193018,1.29878,0.137417,
0.239,-0.138253,-0.392518,-1.04619,0.45935,-0.39816,0.231908,1.21087,0.118286,
0.24,-0.151483,-0.39485,-1.04623,0.398726,-0.342552,0.226477,1.17101,0.0850269,
0.241,-0.161579,-0.371466,-1.04219,0.443822,-0.271937,0.211927,1.12006,0.049069,
0.242,-0.156081,-0.329535,-1.02586,0.475362,-0.181117,0.212294,1.07451,0.0117985,
0.243,-0.137136,-0.271153,-1.00375,0.43106,-0.244358,0.23399,1.0556,-0.0390363,
0.244,-0.118766,-0.211039,-0.978676,0.386149,-0.45884,0.249048,1.03393,-0.0911828,
0.245,-0.120844,-0.212211,-0.93894,0.365803,-0.521069,0.250423,0.996941,-0.150353,
0.246,-0.14331,-0.256171,-0.89867,0.356074,-0.435097,0.254135,0.875159,-0.232728,
0.247,-0.19939,-0.165051,-0.831804,0.331392,-0.340345,0.263326,0.703708,-0.319431,
0.248,-0.252704,0.152982,-0.66511,0.262065,-0.196223,0.21973,0.508375,-0.396261,
0.249,-0.256325,0.372578,-0.509281,0.253993,-0.105666,0.170665,0.334314,-0.473712,
0.25,-0.261642,0.454361,-0.528361,0.273192,-0.0889166,0.163354,0.135273,-0.540253,
0.251,-0.281745,0.588037,-0.529898,0.290142,-0.0891001,0.18002,-0.0893594,-0.502416,
0.252,-0.27393,0.738915,-0.475026,0.355225,-0.101697,0.218595,-0.244884,-0.278458,
0.253,-0.265409,0.872651,-0.422872,0.4264,-0.194257,0.299058,-0.271509,0.0657713,
0.254,-0.275389,0.955504,-0.35493,0.446815,-0.241473,0.372349,-0.312249,0.735945,
0.255,-0.317421,0.98929,-0.309262,0.438771,-0.193139,0.418903,-0.425011,1.5683,
0.256,-0.293067,0.988729,-0.276683,0.447942,-0.0918588,0.444752,-0.513084,1.49196,
0.257,-0.251999,0.937046,-0.217993,0.475977,-0.0329237,0.443927,-0.602431,1.00624,
0.258,-0.167035,0.870543,-0.13863,0.534758,-0.0704633,0.44694,-0.682087,0.635047,
0.259,-0.0697052,0.793013,-0.0767776,0.604472,-0.10361,0.463041,-0.758952,0.699979,
0.26,0.0133909,0.741848,-0.0985032,0.666518,0.101178,0.504335,-0.878652,0.920295,
