Time,right_TA,right_RF,right_VM,right_MG,left_TA,left_RF,left_VM,left_MG,Comp Ch 1,Comp Ch 2,Comp Ch 3,Comp Ch 4,Comp Ch 5,Comp Ch 6,Comp Ch 7,Comp Ch 8,Comp Ch 9,Comp Ch 10,Comp Ch 11,Comp Ch 12,Comp Ch 13,Comp Ch 14,Comp Ch 15,Comp Ch 16,mark
9.303,-0.0386981,0.182523,-0.213128,-0.606207,-0.263036,0.128813,0.0827013,0.0406167,-0.035085,0.198757,-0.208074,-0.57396,-0.274377,0.131438,0.0526377,0.0389988,-0.00931874,0.023635,-0.159323,-0.190083,-0.221725,0.168861,0.0442486,0.0140907,
9.304,-0.0484589,0.284926,-0.224318,-0.4938,-0.147372,0.0279649,0.125854,0.0433692,-0.0435557,0.298833,-0.217829,-0.4557,-0.167433,0.0161515,0.079308,0.0425743,-0.018967,0.118908,-0.194343,-0.0765296,-0.13434,0.06505,0.0752044,0.0168701,
9.305,-0.0485098,0.377816,-0.219754,-0.341382,-0.0819176,-0.0743618,0.153493,0.0373903,-0.0439312,0.390379,-0.212725,-0.314459,-0.10935,-0.0909693,0.106853,0.038691,-0.0206301,0.211585,-0.214643,0.0556338,-0.101978,-0.0286351,0.108028,0.0141487,
9.306,-0.0373413,0.431126,-0.225658,-0.13162,-0.0205837,-0.147993,0.111496,0.0373903,-0.035947,0.441366,-0.221357,-0.137033,-0.0492912,-0.158004,0.0764655,0.0419148,-0.014019,0.261845,-0.252121,0.224753,-0.0611388,-0.0830256,0.0843114,0.0167246,
9.307,-0.0286314,0.429897,-0.170294,0.0010835,0.074943,-0.20754,0.0438215,0.039692,-0.0316121,0.433753,-0.171115,-0.0436574,0.0485815,-0.208145,0.0210937,0.0464915,-0.0114977,0.258582,-0.229818,0.305473,0.0127207,-0.121043,0.0342319,0.0229876,
9.308,-0.0213939,0.38439,-0.017197,-0.0258593,0.160121,-0.269245,-0.0411694,0.0418198,-0.0268471,0.378356,-0.0248661,-0.0940918,0.13459,-0.265884,-0.0577537,0.0486524,-0.00822772,0.207004,-0.115028,0.244843,0.0811871,-0.16731,-0.0363097,0.024656,
9.309,-0.0119346,0.327218,0.114666,-0.0732195,0.273158,-0.318721,-0.133258,0.0388058,-0.0171985,0.312756,0.0993613,-0.141392,0.247488,-0.316471,-0.143982,0.0440749,-0.000920264,0.148954,-0.0202004,0.182999,0.17422,-0.209315,-0.117149,0.0221355,
9.31,-0.0034685,0.268179,0.215752,-0.124267,0.385768,-0.326657,-0.125784,0.0320822,-0.00799275,0.251776,0.195803,-0.185225,0.361933,-0.324078,-0.120917,0.0359753,0.00668425,0.0959238,0.0439936,0.127862,0.27452,-0.209189,-0.0852808,0.0136736,
9.311,0.00265719,0.208663,0.299322,-0.170214,0.461501,-0.323422,-0.0247678,0.023626,-0.00264215,0.197905,0.27715,-0.230628,0.444934,-0.315348,0.00311708,0.0271048,0.00932507,0.0526666,0.0960321,0.067493,0.34379,-0.197043,0.0440421,0.00699893,
9.312,0.00246632,0.156264,0.362054,-0.207062,0.491922,-0.348026,0.00434765,0.0165747,-0.00467744,0.155017,0.337075,-0.268279,0.487473,-0.332196,0.0506255,0.0197066,0.00563208,0.0211836,0.124896,0.0180955,0.377324,-0.211973,0.0997434,-0.000631962,
9.313,0.00250644,0.11606,0.408335,-0.245595,0.461638,-0.336067,-0.0174205,0.00370276,-0.00496825,0.123184,0.380063,-0.291986,0.469122,-0.317197,0.03495,0.00525131,0.00251772,0.00270366,0.140285,-0.0199926,0.352506,-0.199555,0.0894831,-0.0130741,
9.314,-0.0015015,0.0739126,0.443483,-0.278791,0.420271,-0.288336,-0.0205058,0.00363555,-0.00631035,0.0866324,0.415318,-0.287965,0.435898,-0.277062,0.0240181,0.0026469,-0.000625317,-0.0197528,0.147651,-0.0280413,0.316243,-0.164675,0.0850271,-0.0158064,
9.315,-0.00328953,0.0445906,0.466502,-0.306302,0.373841,-0.228515,-0.039355,0.00184575,-0.00352003,0.0626738,0.44553,-0.270983,0.393813,-0.231513,-0.0108491,-0.00158779,-0.000611882,-0.0284088,0.153618,-0.0245437,0.274749,-0.127722,0.0548386,-0.018549,
9.316,-0.0017264,0.0322138,0.483009,-0.326447,0.303502,-0.199799,-0.108468,-0.00141606,0.0016215,0.0568884,0.475627,-0.262619,0.328228,-0.214028,-0.0938462,-0.00553005,0.00255599,-0.0182635,0.160713,-0.0284669,0.212151,-0.122502,-0.0241725,-0.0225654,
9.317,0.00342463,0.0132667,0.498593,-0.329335,0.230085,-0.215768,-0.163592,-0.00592027,0.00778189,0.0435257,0.506059,-0.261863,0.263002,-0.232802,-0.156548,-0.00896799,0.00621793,-0.0154262,0.171851,-0.0403951,0.153727,-0.155636,-0.083292,-0.0252137,
9.318,0.0102094,-0.00836279,0.512414,-0.318635,0.167332,-0.209791,-0.176392,-0.00791448,0.0141486,0.0228011,0.531103,-0.260664,0.20823,-0.225611,-0.177564,-0.00967379,0.0104972,-0.0189843,0.180106,-0.0519335,0.107058,-0.166936,-0.103057,-0.0260084,
9.319,0.0126772,-0.0392134,0.518079,-0.294798,0.110714,-0.182746,-0.216338,-0.00702052,0.0169515,-0.013972,0.543898,-0.242831,0.152895,-0.202546,-0.232841,-0.0085831,0.0112317,-0.0400773,0.179862,-0.0469341,0.0631109,-0.163205,-0.156253,-0.0249038,
9.32,0.00998783,-0.0657014,0.517949,-0.265408,0.0449602,-0.123535,-0.266521,-0.00222934,0.0159116,-0.0508426,0.549718,-0.214435,0.0797332,-0.15276,-0.30003,-0.00426282,0.00813783,-0.059504,0.175861,-0.0320949,0.00174995,-0.136158,-0.224517,-0.0208141,
9.321,0.0127988,-0.115829,0.510561,-0.25194,-0.0337872,-0.0455613,-0.261258,0.010129,0.019809,-0.111507,0.548427,-0.211106,-0.0103687,-0.081006,-0.303529,0.0084227,0.0104925,-0.105899,0.168572,-0.0424364,-0.0741727,-0.0873108,-0.227898,-0.00880834,
9.322,0.0146579,-0.140525,0.498254,-0.24584,-0.105329,0.0273961,-0.190486,0.0104708,0.0198743,-0.143366,0.539843,-0.235167,-0.0911295,-0.0031075,-0.22999,0.0104323,0.00876679,-0.120732,0.15728,-0.0810673,-0.141412,-0.0337935,-0.157359,-0.00726057,
9.323,0.00363697,-0.0743441,0.485929,-0.241799,-0.150891,0.0869147,-0.137516,0.00682777,0.00470443,-0.0830124,0.524938,-0.273947,-0.142888,0.0704276,-0.167907,0.00921058,-0.00730782,-0.048266,0.143609,-0.134836,-0.178388,0.0153926,-0.0969878,-0.00961914,
9.324,-0.00350491,-0.0331576,0.472851,-0.206884,-0.164423,0.140714,-0.117316,0.00827987,-0.00590076,-0.0506171,0.502229,-0.27335,-0.163538,0.136829,-0.138468,0.0119333,-0.0191167,-0.000434374,0.125006,-0.150186,-0.185898,0.0584864,-0.071482,-0.00760781,
9.325,-0.000860332,-0.033705,0.459095,-0.127875,-0.141694,0.203984,-0.108496,0.01623,-0.00437328,-0.0593982,0.4758,-0.206271,-0.151726,0.20365,-0.123425,0.0190231,-0.0177867,0.000644804,0.106591,-0.0996864,-0.160727,0.101806,-0.059097,-0.00186508,
9.326,0.0130327,-0.0581673,0.439077,-0.0518792,-0.102053,0.261366,-0.0719811,0.0233263,0.00987403,-0.0868814,0.445174,-0.12518,-0.124556,0.258631,-0.0816155,0.0243099,-0.00396725,-0.0139044,0.0861612,-0.0361152,-0.12242,0.136794,-0.0212933,0.00253276,
9.327,0.0209118,-0.0810568,0.411575,0.00673111,-0.102003,0.331549,-0.000571351,0.0189883,0.017455,-0.106574,0.410987,-0.0592066,-0.13257,0.330553,-0.00220348,0.0192673,0.0042625,-0.0258954,0.0657671,0.0120867,-0.119946,0.18849,0.0551329,-0.00374457,
9.328,0.020705,-0.105216,0.386952,0.0349929,-0.138167,0.429082,0.045023,0.0260817,0.0158748,-0.124214,0.3815,-0.0286564,-0.167997,0.437637,0.054523,0.027382,0.00317519,-0.0337977,0.0515835,0.0238999,-0.146919,0.280486,0.108229,0.00353789,
9.329,0.0262838,-0.112528,0.354984,0.0390004,-0.169763,0.486882,0.0927526,0.0464969,0.0203726,-0.124323,0.344003,-0.0190946,-0.192921,0.505472,0.113239,0.0483197,0.00927749,-0.0282076,0.0322851,0.0152377,-0.165053,0.333634,0.164495,0.0236433,
9.33,0.0403387,-0.117285,0.318272,0.0348395,-0.164508,0.414887,0.148964,0.058356,0.0349719,-0.121979,0.302673,-0.00172863,-0.181747,0.435741,0.173451,0.0584601,0.0252469,-0.0195413,0.0102043,0.0131208,-0.148538,0.254909,0.222296,0.0332835,
9.331,0.063693,-0.143155,0.278392,0.0406935,-0.143799,0.320842,0.181479,0.0549279,0.0606018,-0.139357,0.263062,0.0417747,-0.158379,0.336971,0.200735,0.0523393,0.053512,-0.0331155,-0.00827645,0.0386059,-0.122411,0.148872,0.248559,0.0270289,
9.332,0.0799649,-0.161458,0.244541,0.0693078,-0.121247,0.299934,0.190403,0.0454222,0.0794567,-0.147123,0.236343,0.108581,-0.131708,0.309256,0.200858,0.0416111,0.0744997,-0.0376936,-0.0131071,0.0859872,-0.09311,0.118413,0.247841,0.0164964,
9.333,0.0793463,-0.162416,0.21751,0.0818645,-0.0767228,0.304602,0.142723,0.0399572,0.080561,-0.139123,0.220447,0.142842,-0.0771022,0.3105,0.147328,0.0371612,0.0791854,-0.0279608,-0.00636579,0.10323,-0.0389517,0.120246,0.195121,0.0128543,
9.334,0.0655762,-0.161137,0.185179,0.08756,-0.0483473,0.311355,0.0445094,0.0295002,0.0676575,-0.134665,0.198177,0.152077,-0.0358899,0.320485,0.0482459,0.0285041,0.0690017,-0.0227004,-0.00528843,0.0942019,0.00292541,0.13332,0.0969726,0.00533612,
9.335,0.0342013,-0.186241,0.15062,0.0759557,-0.0412035,0.309142,-0.0673673,0.0233234,0.0371047,-0.162799,0.170122,0.136715,-0.020012,0.323731,-0.0637143,0.0234876,0.0426988,-0.0510142,-0.0105552,0.0638148,0.0166327,0.144675,-0.0120889,0.00219835,
9.336,-0.00357784,-0.216106,0.120046,0.0637136,-0.0141446,0.287801,-0.141148,0.0272535,0.00109943,-0.198378,0.143582,0.123198,0.00710124,0.302568,-0.141387,0.0275423,0.00967317,-0.0870722,-0.0136785,0.0344902,0.0432621,0.131631,-0.0872227,0.00854884,
9.337,-0.028828,-0.228499,0.0945398,0.0765409,0.0475525,0.255053,-0.195602,0.0306354,-0.0217811,-0.216841,0.121732,0.133807,0.0615969,0.262972,-0.202605,0.0310228,-0.00885995,-0.107217,-0.0136839,0.03285,0.0952977,0.106183,-0.14347,0.0150928,
9.338,-0.0274673,-0.220004,0.0672001,0.101647,0.105251,0.188606,-0.202414,0.0377549,-0.0189861,-0.215305,0.0975036,0.144087,0.111222,0.188588,-0.211934,0.0395663,-0.00323782,-0.106657,-0.0155696,0.0309926,0.143951,0.0435302,-0.149509,0.0272054,
9.339,-0.0378935,-0.172979,0.0448584,0.126477,0.114335,0.107816,-0.168772,0.0480139,-0.0300409,-0.177467,0.0750562,0.137935,0.116618,0.106869,-0.173617,0.0520028,-0.0104949,-0.0714487,-0.0178983,0.0162916,0.148203,-0.0205219,-0.104578,0.0437973,
9.34,-0.0597887,-0.123581,0.018485,0.148006,0.0743323,0.11737,-0.145157,0.0573295,-0.0532061,-0.139605,0.0427209,0.123371,0.076046,0.122868,-0.142585,0.062413,-0.0313618,-0.034411,-0.0298684,-0.00558192,0.106886,0.00892225,-0.0701842,0.0590475,
9.341,-0.0764792,-0.0739511,-0.0111545,0.18065,0.0809228,0.15152,-0.0835879,0.0529767,-0.070856,-0.100308,0.002441,0.130758,0.0792568,0.161316,-0.0774955,0.0570407,-0.0464675,0.00240729,-0.0522717,-0.00234628,0.111343,0.0653259,0.00283378,0.0588586,
9.342,-0.087094,-0.0188684,-0.0327412,0.218304,0.122614,0.124343,-0.0713085,0.0361568,-0.0828318,-0.0512015,-0.0303875,0.159768,0.110441,0.131867,-0.0700596,0.0382368,-0.0572692,0.0511892,-0.067374,0.0248958,0.142306,0.049123,0.012975,0.0460318,
9.343,-0.088103,0.0191859,-0.0500419,0.250696,0.0970913,0.0579901,-0.107965,0.019348,-0.086412,-0.0144904,-0.0563564,0.193035,0.0735507,0.0613791,-0.113581,0.0202713,-0.0602228,0.0867115,-0.0780705,0.0588971,0.109466,-0.00601113,-0.0217313,0.0340424,
9.344,-0.0864645,0.0117604,-0.0698783,0.294509,0.0350971,0.00307507,-0.0518303,0.00126811,-0.0884459,-0.0197905,-0.0819615,0.237814,0.0111661,0.00595576,-0.0588811,0.00229545,-0.0627178,0.081665,-0.0889647,0.107765,0.0477788,-0.050374,0.0346741,0.0229049,
9.345,-0.0796953,-0.0128306,-0.0796797,0.321503,-0.0259176,-0.0698421,-0.0246144,-0.0163393,-0.0850815,-0.0393166,-0.0962787,0.265225,-0.0386049,-0.0636226,-0.030227,-0.0147356,-0.0611377,0.0632116,-0.090747,0.141008,0.00443055,-0.109911,0.0718192,0.0124018,
9.346,-0.076329,-0.0165741,-0.0899531,0.337232,-0.0664216,-0.14557,-0.0636414,-0.0383473,-0.0838154,-0.0354806,-0.111021,0.290555,-0.0664362,-0.134963,-0.0670599,-0.0368202,-0.0625216,0.0676976,-0.093828,0.176197,-0.0219355,-0.174193,0.0357303,-0.00231992,
9.347,-0.0851088,-0.0122384,-0.101951,0.35083,-0.109434,-0.208137,-0.131762,-0.0582826,-0.0932442,-0.021264,-0.125508,0.329404,-0.1043,-0.196187,-0.134489,-0.0574661,-0.0764725,0.0855943,-0.0984259,0.225794,-0.0519691,-0.232402,-0.0242772,-0.0160962,
9.348,-0.087949,0.016734,-0.106105,0.326958,-0.142865,-0.268675,-0.169066,-0.0727051,-0.0958823,0.0201932,-0.127382,0.340061,-0.137722,-0.259253,-0.173395,-0.0724342,-0.0843372,0.12786,-0.0914453,0.25112,-0.0832542,-0.293848,-0.0630735,-0.0235733,
9.349,-0.0742813,0.0588842,-0.107703,0.273046,-0.154959,-0.297098,-0.19857,-0.0850703,-0.0821991,0.0750782,-0.121841,0.316407,-0.14664,-0.290443,-0.204872,-0.0844753,-0.0781162,0.18891,-0.0784185,0.242494,-0.0841624,-0.329687,-0.0892599,-0.028644,
9.35,-0.0549815,0.0411512,-0.10565,0.202154,-0.137893,-0.296799,-0.210415,-0.0990781,-0.0629921,0.0668146,-0.110578,0.261941,-0.119902,-0.290861,-0.214586,-0.097448,-0.0669082,0.181341,-0.060708,0.206231,-0.0551111,-0.334679,-0.0992398,-0.0343579,
9.351,-0.0302654,-0.0386694,-0.0990344,0.126405,-0.13336,-0.269536,-0.162247,-0.108687,-0.0370889,-0.00764208,-0.0962407,0.191119,-0.105813,-0.263377,-0.160109,-0.106296,-0.0513755,0.11463,-0.0408652,0.153571,-0.0341175,-0.318934,-0.0422187,-0.0362887,
9.352,-0.00178933,-0.101144,-0.0821532,0.030094,-0.114827,-0.228396,-0.0698227,-0.11227,-0.00576171,-0.0688243,-0.0744533,0.0971656,-0.0865036,-0.224782,-0.0631346,-0.110407,-0.0307049,0.0536386,-0.0145577,0.0793339,-0.012946,-0.290959,0.0542648,-0.033661,
9.353,0.021185,-0.163695,-0.0579827,-0.0604273,-0.0893175,-0.145824,-0.0541116,-0.11556,0.0204129,-0.134977,-0.0470853,0.010607,-0.0721143,-0.149368,-0.0491466,-0.11532,-0.0174952,-0.00458391,0.0168339,0.0122209,0.00619365,-0.232701,0.0681819,-0.0319183,
9.354,0.0307183,-0.221468,-0.0433206,-0.130271,-0.0813718,-0.039548,-0.128001,-0.109327,0.0319113,-0.198976,-0.0295068,-0.0608085,-0.0799533,-0.0535798,-0.127272,-0.11053,-0.0188665,-0.0693604,0.0375196,-0.0402642,-0.000832716,-0.152539,-0.0106519,-0.0210582,
9.355,0.0413378,-0.29086,-0.0391083,-0.183061,-0.0907292,0.0756272,-0.155141,-0.101291,0.042986,-0.275186,-0.022982,-0.130057,-0.0994707,0.0524479,-0.156243,-0.103277,-0.0227934,-0.138861,0.0471339,-0.0908796,-0.0184951,-0.0667946,-0.042001,-0.00750867,
9.356,0.0598808,-0.305809,-0.0389771,-0.219223,-0.110636,0.191792,-0.129668,-0.107329,0.0611927,-0.296951,-0.0235379,-0.196768,-0.121708,0.163938,-0.131866,-0.109761,-0.0190088,-0.162655,0.0487601,-0.141546,-0.0418047,0.0257146,-0.0193526,-0.00867047,
9.357,0.0723264,-0.315432,-0.0374036,-0.265467,-0.141552,0.292877,-0.105801,-0.110536,0.0736246,-0.316195,-0.0272623,-0.27587,-0.1538,0.263652,-0.110053,-0.113547,-0.0228139,-0.177942,0.047664,-0.205017,-0.0754706,0.104816,-0.00179173,-0.0067448,
9.358,0.0737277,-0.324537,-0.0353147,-0.286608,-0.178098,0.374353,-0.105459,-0.101322,0.075985,-0.33663,-0.033492,-0.319518,-0.196393,0.344334,-0.111683,-0.105742,-0.0356219,-0.201972,0.0431385,-0.237541,-0.121583,0.165729,-0.00680025,0.00564542,
9.359,0.092507,-0.309639,-0.0370511,-0.276634,-0.181574,0.435288,-0.121809,-0.102008,0.0958403,-0.331706,-0.0427664,-0.320994,-0.208324,0.404629,-0.128661,-0.108266,-0.0323208,-0.196915,0.0363411,-0.228793,-0.138605,0.20787,-0.0293746,0.00814127,
9.36,0.120408,-0.315897,-0.0406512,-0.26251,-0.137337,0.466544,-0.128983,-0.11898,0.122866,-0.344565,-0.050584,-0.315124,-0.167199,0.438433,-0.135393,-0.125629,-0.0203307,-0.215189,0.0301189,-0.218327,-0.103845,0.22365,-0.041756,-0.00528429,
9.361,0.14527,-0.286382,-0.0514976,-0.266811,-0.104047,0.468989,-0.127435,-0.135635,0.145098,-0.316717,-0.063201,-0.328796,-0.127069,0.450115,-0.133734,-0.140481,-0.0138713,-0.191626,0.0199694,-0.228604,-0.0722289,0.221947,-0.0466939,-0.0160705,
9.362,0.174345,-0.1752,-0.0699057,-0.280479,-0.0924868,0.473378,-0.121887,-0.127738,0.171953,-0.20498,-0.0831281,-0.347641,-0.101561,0.469894,-0.128411,-0.130194,-0.000934229,-0.0872362,0.00188255,-0.250178,-0.055718,0.227773,-0.0493563,-0.00261301,
9.363,0.213837,-0.0894921,-0.0953694,-0.289957,-0.0685451,0.481395,-0.1129,-0.117851,0.210869,-0.119534,-0.110356,-0.349494,-0.0659079,0.49403,-0.118768,-0.11955,0.0241137,-0.0102571,-0.0228037,-0.25656,-0.0314025,0.244936,-0.0471081,0.010918,
9.364,0.261192,-0.0314019,-0.113923,-0.294935,-0.0426177,0.47178,-0.104528,-0.130385,0.258495,-0.0591552,-0.128808,-0.332363,-0.0373171,0.496608,-0.108227,-0.132362,0.0597316,0.0412885,-0.038954,-0.249801,-0.0143053,0.239537,-0.0465719,0.000587302,
9.365,0.313423,0.0130349,-0.130587,-0.290218,-0.0307723,0.441958,-0.0953056,-0.139419,0.310335,-0.00784845,-0.141555,-0.29931,-0.0279477,0.475087,-0.0961596,-0.140491,0.100467,0.0809767,-0.0491122,-0.229391,-0.0185575,0.218414,-0.0426329,-0.00594093,
9.366,0.350181,0.0212351,-0.139787,-0.257246,-0.0240629,0.415396,-0.101691,-0.134684,0.345636,0.00994759,-0.143327,-0.243165,-0.0197749,0.455248,-0.100743,-0.13379,0.126543,0.0887341,-0.0480497,-0.190722,-0.0238412,0.197851,-0.0586611,0.00225751,
9.367,0.354056,0.0087711,-0.13465,-0.181698,-0.00411127,0.374743,-0.124268,-0.138636,0.348709,0.00702879,-0.130497,-0.154636,0.00807665,0.419761,-0.122889,-0.136475,0.12224,0.0725645,-0.0325881,-0.122339,-0.010837,0.170138,-0.0895134,-0.000288642,
9.368,0.341503,-0.0242139,-0.127092,-0.0813802,0.0200008,0.354775,-0.094663,-0.149989,0.338011,-0.0185323,-0.118358,-0.0478376,0.0391854,0.401397,-0.0933128,-0.148008,0.105991,0.0363515,-0.0170643,-0.0388179,0.00570936,0.158297,-0.0720743,-0.0117257,
9.369,0.342433,-0.0554511,-0.11465,-0.025725,0.0446556,0.32435,-0.03732,-0.160489,0.342994,-0.043629,-0.104616,0.01356,0.0617969,0.365457,-0.0370859,-0.159848,0.107829,-0.00156583,-0.000525779,-0.00368129,0.0133422,0.136648,-0.0249942,-0.0249089,
9.37,0.344948,-0.090555,-0.105171,-0.0111331,0.0645986,0.281533,0.0165204,-0.174361,0.349373,-0.072613,-0.0952112,0.0335493,0.0707664,0.310955,0.0153823,-0.175263,0.112727,-0.0413371,0.0127428,-0.0107393,0.00767358,0.0953773,0.0157343,-0.0421106,
9.371,0.336657,-0.0988901,-0.0997178,0.045204,0.0717946,0.243901,0.0555458,-0.186712,0.344039,-0.0748397,-0.089638,0.0872571,0.066565,0.259592,0.0535135,-0.188348,0.108862,-0.0541354,0.021427,0.0124448,-0.0102544,0.0634858,0.0449246,-0.0580448,
9.372,0.327521,-0.0727142,-0.0998842,0.139867,0.0813911,0.206019,0.078626,-0.194043,0.337973,-0.0458031,-0.0903767,0.16377,0.0722079,0.209474,0.0754346,-0.195847,0.106026,-0.0352599,0.024939,0.0601732,-0.0180659,0.0318061,0.0561702,-0.0696341,
9.373,0.312672,-0.0247901,-0.0970786,0.208614,0.104999,0.158257,0.0934202,-0.184873,0.326749,-0.00116308,-0.0908546,0.20419,0.0979492,0.152248,0.0878021,-0.187291,0.101233,0.00260488,0.0280266,0.0681125,-0.00376082,-0.00256802,0.060395,-0.0652594,
9.374,0.310644,0.0655659,-0.0917127,0.258648,0.130532,0.112963,0.123601,-0.176381,0.328244,0.0803768,-0.0920566,0.230764,0.123903,0.0995692,0.114731,-0.180637,0.111036,0.0754377,0.031404,0.0662979,0.0110851,-0.0335991,0.0784451,-0.0651332,
9.375,0.30186,0.176103,-0.0884157,0.313325,0.165971,0.0729734,0.157536,-0.172029,0.320834,0.178975,-0.0961934,0.274887,0.154031,0.0533902,0.146185,-0.178265,0.115326,0.171836,0.0313682,0.0783685,0.0330268,-0.0554953,0.103293,-0.0681746,
9.376,0.258186,0.2506,-0.0876215,0.345244,0.194009,0.0321932,0.162492,-0.151386,0.275981,0.241624,-0.100312,0.304078,0.17508,0.00899975,0.151588,-0.158478,0.0842252,0.228084,0.032121,0.0811975,0.0464843,-0.0771632,0.102186,-0.0572777,
9.377,0.200322,0.279875,-0.0960536,0.375612,0.176403,-0.0138959,0.153732,-0.133831,0.216056,0.261469,-0.11005,0.331397,0.157071,-0.0353582,0.146949,-0.141084,0.0414819,0.250211,0.026973,0.079376,0.0240474,-0.0977281,0.0931153,-0.046623,
9.378,0.150499,0.268436,-0.109505,0.390119,0.210263,-0.0478791,0.139566,-0.125417,0.164147,0.242575,-0.122769,0.341101,0.200648,-0.0614248,0.137927,-0.132554,0.00882428,0.228466,0.0194045,0.0660006,0.06423,-0.102124,0.0802253,-0.0488156,
9.379,0.112228,0.151805,-0.122886,0.407031,0.332749,-0.0760985,0.112327,-0.115693,0.123496,0.120109,-0.13555,0.360146,0.334313,-0.0786859,0.114272,-0.122775,-0.00914521,0.112191,0.0115116,0.0609647,0.197171,-0.0978393,0.0543753,-0.0470727,
9.38,0.0778131,0.0588663,-0.142435,0.425764,0.444715,-0.0998112,0.0889119,-0.0737058,0.086149,0.0271924,-0.154663,0.395461,0.449424,-0.0923232,0.0934501,-0.0809092,-0.0219532,0.0203384,-0.00228143,0.0772225,0.313332,-0.0925627,0.0323251,-0.0169658,
9.381,0.0632767,0.00343515,-0.156462,0.459961,0.480626,-0.103124,0.0739298,-0.0425059,0.0685316,-0.0219604,-0.166118,0.457697,0.482741,-0.0883677,0.0819043,-0.0502008,-0.0114281,-0.02012,-0.00890411,0.121847,0.349663,-0.0707326,0.0209697,0.00442547,
9.382,0.0822554,-0.0312394,-0.162734,0.507772,0.432834,-0.0980269,0.0812088,-0.0335993,0.0843408,-0.044235,-0.166615,0.532364,0.435498,-0.078597,0.0941538,-0.040456,0.0340631,-0.0374164,-0.00416024,0.181899,0.30787,-0.0460811,0.0346231,0.00238106,
9.383,0.0973119,-0.0427502,-0.170018,0.535583,0.326667,-0.12114,0.0941248,-0.0219928,0.0959958,-0.0389762,-0.166637,0.575653,0.337114,-0.0982901,0.111268,-0.0262607,0.0787835,-0.0222171,0.000157227,0.214716,0.215708,-0.0525908,0.0539857,0.00622691,
9.384,0.111649,-0.0561484,-0.176643,0.493343,0.195816,-0.153461,0.0890868,0.018073,0.107806,-0.035781,-0.167605,0.539101,0.216373,-0.128086,0.107043,0.0160966,0.12464,-0.0121852,0.00399009,0.168451,0.103894,-0.0722634,0.053327,0.0375821,
9.385,0.128019,-0.0625327,-0.184011,0.425685,0.054686,-0.177112,0.0700161,0.0731118,0.12255,-0.0297883,-0.172955,0.476687,0.0802165,-0.152968,0.0850617,0.0711231,0.17646,0.00316137,0.00203521,0.102549,-0.0235583,-0.0891736,0.0352319,0.0815285,
9.386,0.125402,-0.0691717,-0.197567,0.435069,-0.0756784,-0.197296,0.0496325,0.0909744,0.118647,-0.0305063,-0.187348,0.493555,-0.0511989,-0.180425,0.0596883,0.0876919,0.20997,0.00971826,-0.00849539,0.114557,-0.143593,-0.111501,0.0149485,0.0885678,
9.387,0.129056,-0.0809019,-0.211321,0.446867,-0.122646,-0.210734,0.0374908,0.0468738,0.121868,-0.0419233,-0.202435,0.506531,-0.0995143,-0.205142,0.0425866,0.0443739,0.252814,0.00621258,-0.021564,0.129834,-0.181664,-0.133415,0.0028358,0.0341328,
9.388,0.121733,-0.0763426,-0.227896,0.432168,-0.100154,-0.208984,0.0318389,-0.00630489,0.115001,-0.0408693,-0.220039,0.481177,-0.0753914,-0.214238,0.032924,-0.0047766,0.284951,0.0130445,-0.0368334,0.104602,-0.145264,-0.14212,-0.00113772,-0.0227069,
9.389,0.0171029,-0.0655508,-0.238186,0.418725,-0.0831653,-0.194817,0.035363,-0.00732057,0.0126148,-0.0375763,-0.232281,0.447463,-0.0558572,-0.207822,0.0329504,-0.00209435,0.222855,0.021067,-0.0488122,0.077765,-0.114632,-0.137539,0.00438307,-0.0306791,
9.39,-0.159865,-0.0685868,-0.242899,0.427607,-0.0795509,-0.178531,0.0262085,0.00829846,-0.157919,-0.0525762,-0.241646,0.434008,-0.0538856,-0.196908,0.0199162,0.0130943,0.0912368,0.0081073,-0.0578775,0.0690811,-0.100415,-0.130404,-0.00330593,-0.0214688,
9.391,-0.360053,-0.11182,-0.244815,0.427179,-0.0683463,-0.149892,0.00691121,0.0607973,-0.349036,-0.111082,-0.250438,0.416111,-0.0529946,-0.173259,-0.00281978,0.063343,-0.060791,-0.0510147,-0.0683661,0.0611163,-0.0881744,-0.112281,-0.0205513,0.0191583,
9.392,-0.525995,-0.216907,-0.244935,0.405842,-0.0542276,-0.113654,-0.0138757,0.121938,-0.506819,-0.231235,-0.256925,0.384398,-0.0561856,-0.142208,-0.0251938,0.123492,-0.182323,-0.173228,-0.0769484,0.0381744,-0.0799246,-0.0881975,-0.0387629,0.0748847,
9.393,-0.595677,-0.277953,-0.242011,0.367963,-0.0348768,-0.0839129,-0.04355,0.157385,-0.571339,-0.302909,-0.257465,0.340042,-0.0530427,-0.115239,-0.0538336,0.160282,-0.211567,-0.253324,-0.0812205,0.00560336,-0.0657777,-0.0692289,-0.0625695,0.103597,
9.394,-0.639749,-0.260046,-0.237121,0.323124,-0.0288934,-0.0550504,-0.0671511,0.187351,-0.613334,-0.291775,-0.253245,0.289651,-0.0555965,-0.0834549,-0.073887,0.19162,-0.22276,-0.249126,-0.0816669,-0.0330201,-0.0581288,-0.0463502,-0.0801335,0.131832,
